"","location_id","work_type","high_inter","hrs_inter"
"4022",756,"hospital",0,19
"4023",600,"hospital",0,19
"4024",929,"hospital",0,19
"4025",515,"hospital",0,19
"4026",811,"hospital",0,19
"4027",295,"consultency",0,20
"4028",500,"consultency",0,20
"4029",407,"consultency",0,20
"4030",612,"consultency",0,20
"4031",439,"consultency",0,20
"4032",243,"consultency",0,20
"4033",175,"consultency",0,5
"4034",870,"consultency",0,5
"4035",447,"consultency",0,5
"4036",720,"university",0,3
"4037",587,"university",0,3
"4038",282,"university",0,3
"4039",455,"homemaker",1,8
"4040",460,"homemaker",1,8
"4041",653,"homemaker",1,8
"4042",951,"homemaker",1,8
"4043",774,"homemaker",1,8
"4044",934,"homemaker",1,8
"4045",752,"consultency",0,5
"4046",410,"consultency",0,5
"4047",432,"consultency",0,5
"4048",157,"consultency",0,5
"4049",70,"consultency",0,5
"4050",842,"consultency",0,5
"4051",593,"consultency",0,5
"4052",881,"consultency",0,5
"4053",550,"consultency",0,5
"4054",247,"consultency",1,14
"4055",445,"consultency",1,14
"4056",830,"consultency",1,14
"4057",644,"consultency",1,14
"4058",56,"consultency",1,14
"4059",274,"consultency",1,14
"4060",860,"consultency",1,14
"4061",653,"consultency",1,14
"4062",314,"service",0,11
"4063",32,"service",0,11
"4064",292,"service",0,11
"4065",658,"service",0,11
"4066",513,"service",0,11
"4067",932,"service",0,11
"4068",578,"service",0,11
"4069",509,"service",0,11
"4070",271,"service",0,11
"4071",387,"construction",0,7
"4072",834,"construction",0,7
"4073",340,"technology",0,7
"4074",425,"technology",0,7
"4075",84,"technology",0,7
"4076",946,"technology",0,7
"4077",979,"technology",0,7
"4078",553,"technology",0,7
"4079",742,"technology",0,7
"4080",337,"technology",0,7
"4081",756,"finance",1,22
"4082",883,"finance",1,22
"4083",395,"finance",1,22
"4084",996,"finance",1,22
"4085",243,"technology",1,12
"4086",645,"technology",1,12
"4087",494,"technology",1,12
"4088",564,"technology",1,12
"4089",76,"service",1,3
"4090",121,"service",1,3
"4091",304,"service",1,3
"4092",23,"service",1,3
"4093",818,"service",1,3
"4094",646,"service",1,3
"4095",916,"service",1,3
"4096",628,"hospital",0,4
"4097",244,"service",1,18
"4098",623,"service",1,18
"4099",679,"service",1,18
"4100",235,"service",1,18
"4101",445,"homemaker",1,1
"4102",608,"homemaker",1,1
"4103",652,"homemaker",1,1
"4104",558,"homemaker",1,1
"4105",905,"homemaker",1,1
"4106",795,"homemaker",1,1
"4107",809,"homemaker",1,1
"4108",721,"homemaker",0,10
"4109",64,"homemaker",0,10
"4110",320,"homemaker",0,24
"4111",478,"homemaker",0,24
"4112",915,"homemaker",0,24
"4113",782,"homemaker",0,24
"4114",329,"homemaker",0,24
"4115",753,"homemaker",0,2
"4116",223,"homemaker",0,2
"4117",816,"homemaker",0,2
"4118",717,"homemaker",0,2
"4119",65,"homemaker",0,2
"4120",941,"homemaker",0,2
"4121",90,"homemaker",0,2
"4122",369,"hospital",0,6
"4123",85,"hospital",0,6
"4124",11,"hospital",0,6
"4125",991,"hospital",0,6
"4126",670,"hospital",0,6
"4127",906,"hospital",0,6
"4128",291,"hospital",0,6
"4129",282,"hospital",0,6
"4130",850,"hospital",0,6
"4131",899,"hospital",0,6
"4132",276,"hospital",0,22
"4133",730,"hospital",0,22
"4134",380,"hospital",0,22
"4135",328,"hospital",0,22
"4136",499,"hospital",0,22
"4137",788,"university",1,2
"4138",976,"university",1,2
"4139",529,"university",1,2
"4140",717,"university",1,2
"4141",3,"university",1,2
"4142",992,"university",1,2
"4143",116,"homemaker",1,14
"4144",749,"homemaker",1,14
"4145",384,"homemaker",1,14
"4146",604,"homemaker",1,14
"4147",916,"homemaker",1,14
"4148",238,"homemaker",1,14
"4149",345,"service",0,7
"4150",579,"service",0,7
"4151",570,"service",0,7
"4152",671,"service",0,7
"4153",154,"service",0,7
"4154",95,"service",0,7
"4155",900,"service",0,7
"4156",381,"technology",0,1
"4157",789,"technology",0,1
"4158",448,"technology",0,1
"4159",775,"technology",0,1
"4160",247,"construction",1,24
"4161",923,"construction",1,24
"4162",27,"construction",1,24
"4163",159,"construction",1,24
"4164",932,"construction",1,24
"4165",884,"construction",1,24
"4166",671,"labor",0,19
"4167",935,"labor",0,19
"4168",878,"labor",0,19
"4169",859,"labor",0,19
"4170",412,"labor",0,19
"4171",514,"labor",0,19
"4172",990,"labor",0,19
"4173",135,"labor",0,3
"4174",199,"labor",0,3
"4175",985,"labor",0,3
"4176",163,"labor",0,3
"4177",872,"technology",1,5
"4178",153,"technology",1,5
"4179",445,"technology",1,5
"4180",329,"technology",1,5
"4181",30,"technology",1,5
"4182",417,"technology",1,5
"4183",939,"technology",1,5
"4184",650,"technology",1,5
"4185",439,"law",1,12
"4186",719,"law",1,12
"4187",401,"service",1,21
"4188",494,"service",1,21
"4189",397,"construction",0,21
"4190",437,"construction",0,21
"4191",568,"construction",0,21
"4192",603,"construction",0,21
"4193",678,"construction",0,21
"4194",53,"construction",0,21
"4195",124,"construction",0,21
"4196",97,"construction",0,21
"4197",537,"construction",0,15
"4198",451,"construction",0,15
"4199",734,"construction",0,15
"4200",260,"construction",0,15
"4201",685,"construction",0,15
"4202",183,"construction",0,15
"4203",54,"university",0,10
"4204",995,"university",0,10
"4205",182,"university",0,10
"4206",646,"university",0,10
"4207",842,"university",0,10
"4208",435,"university",0,10
"4209",596,"university",0,10
"4210",971,"university",0,10
"4211",206,"university",0,10
"4212",649,"university",0,18
"4213",697,"university",0,18
"4214",984,"university",0,18
"4215",288,"university",0,18
"4216",105,"university",0,18
"4217",270,"university",0,18
"4218",324,"university",0,18
"4219",730,"consultency",1,9
"4220",248,"law",1,23
"4221",464,"law",1,23
"4222",341,"law",1,23
"4223",709,"law",1,23
"4224",357,"law",1,23
"4225",615,"law",1,23
"4226",96,"law",1,23
"4227",498,"law",1,23
"4228",893,"law",1,9
"4229",34,"law",1,9
"4230",160,"law",1,9
"4231",518,"law",1,9
"4232",371,"law",1,9
"4233",395,"law",1,9
"4234",295,"law",1,9
"4235",563,"law",1,9
"4236",536,"law",1,9
"4237",648,"law",1,9
"4238",328,"finance",0,3
"4239",310,"finance",0,3
"4240",655,"finance",0,3
"4241",145,"finance",0,3
"4242",132,"finance",0,3
"4243",198,"finance",0,3
"4244",587,"finance",0,3
"4245",964,"finance",0,3
"4246",840,"finance",0,3
"4247",876,"consultency",0,7
"4248",613,"consultency",0,7
"4249",597,"consultency",0,7
"4250",145,"consultency",0,7
"4251",477,"consultency",0,7
"4252",228,"consultency",0,7
"4253",482,"consultency",0,7
"4254",991,"consultency",0,7
"4255",94,"consultency",0,7
"4256",6,"service",0,13
"4257",978,"law",0,15
"4258",465,"law",0,15
"4259",686,"law",0,15
"4260",401,"law",0,15
"4261",816,"law",0,15
"4262",630,"law",0,15
"4263",794,"law",0,15
"4264",778,"law",0,15
"4265",830,"law",1,13
"4266",706,"law",1,13
"4267",678,"law",1,13
"4268",132,"law",1,13
"4269",356,"law",1,13
"4270",888,"law",1,13
"4271",876,"law",1,13
"4272",862,"university",0,19
"4273",25,"university",0,19
"4274",833,"university",0,19
"4275",468,"university",0,19
"4276",483,"finance",1,11
"4277",855,"consultency",0,3
"4278",301,"consultency",0,3
"4279",874,"consultency",0,3
"4280",577,"consultency",0,3
"4281",685,"consultency",1,11
"4282",502,"consultency",1,11
"4283",154,"consultency",1,11
"4284",384,"consultency",1,11
"4285",806,"university",0,3
"4286",757,"university",0,3
"4287",526,"university",0,3
"4288",480,"university",0,3
"4289",488,"university",0,3
"4290",347,"university",0,3
"4291",345,"university",0,3
"4292",752,"university",0,3
"4293",16,"university",0,3
"4294",48,"construction",0,1
"4295",259,"construction",0,1
"4296",507,"construction",0,1
"4297",49,"construction",0,1
"4298",338,"construction",0,1
"4299",616,"construction",0,1
"4300",912,"construction",0,1
"4301",806,"construction",0,1
"4302",692,"construction",0,1
"4303",721,"construction",0,1
"4304",598,"consultency",0,7
"4305",63,"consultency",0,7
"4306",680,"consultency",0,7
"4307",554,"consultency",0,7
"4308",625,"consultency",0,7
"4309",396,"consultency",0,7
"4310",901,"consultency",0,7
"4311",292,"consultency",0,7
"4312",919,"consultency",0,7
"4313",224,"homemaker",0,14
"4314",453,"hospital",0,5
"4315",165,"hospital",0,5
"4316",577,"hospital",0,5
"4317",630,"hospital",0,5
"4318",197,"hospital",0,5
"4319",483,"hospital",0,5
"4320",725,"hospital",0,5
"4321",350,"hospital",0,5
"4322",132,"university",1,16
"4323",489,"university",1,16
"4324",809,"university",1,16
"4325",511,"university",1,16
"4326",523,"university",1,16
"4327",37,"university",1,16
"4328",173,"homemaker",0,9
"4329",709,"homemaker",0,9
"4330",894,"homemaker",0,9
"4331",999,"homemaker",0,9
"4332",599,"homemaker",0,9
"4333",570,"homemaker",0,9
"4334",85,"homemaker",0,9
"4335",894,"law",0,11
"4336",59,"law",0,11
"4337",94,"law",0,11
"4338",969,"law",0,11
"4339",35,"law",0,11
"4340",355,"law",0,11
"4341",152,"law",0,11
"4342",968,"homemaker",1,8
"4343",602,"homemaker",1,8
"4344",317,"homemaker",1,8
"4345",59,"homemaker",1,8
"4346",69,"homemaker",1,8
"4347",951,"homemaker",1,8
"4348",399,"homemaker",1,8
"4349",132,"homemaker",1,8
"4350",969,"law",1,15
"4351",193,"law",1,15
"4352",480,"law",1,15
"4353",39,"law",1,15
"4354",298,"technology",0,12
"4355",241,"technology",0,12
"4356",856,"technology",0,12
"4357",644,"technology",0,12
"4358",347,"technology",0,12
"4359",148,"technology",0,12
"4360",608,"technology",0,12
"4361",16,"hospital",0,18
"4362",581,"hospital",0,18
"4363",223,"hospital",0,18
"4364",763,"hospital",0,18
"4365",39,"hospital",0,18
"4366",644,"hospital",0,18
"4367",7,"university",0,3
"4368",240,"university",0,3
"4369",629,"university",0,3
"4370",433,"university",0,3
"4371",696,"university",0,3
"4372",415,"university",0,3
"4373",315,"technology",1,11
"4374",339,"technology",1,11
"4375",556,"construction",0,2
"4376",300,"construction",0,2
"4377",155,"hospital",0,4
"4378",426,"hospital",0,4
"4379",805,"hospital",0,4
"4380",322,"hospital",0,4
"4381",480,"hospital",0,4
"4382",611,"hospital",0,4
"4383",678,"law",1,17
"4384",164,"law",1,17
"4385",184,"law",1,17
"4386",440,"law",1,17
"4387",578,"law",1,17
"4388",805,"law",1,17
"4389",741,"law",1,17
"4390",148,"law",1,17
"4391",107,"law",1,17
"4392",193,"finance",0,9
"4393",992,"finance",0,9
"4394",548,"finance",0,9
"4395",341,"finance",0,9
"4396",361,"finance",0,9
"4397",480,"finance",0,9
"4398",407,"finance",0,9
"4399",795,"finance",0,9
"4400",916,"finance",0,9
"4401",184,"construction",0,20
"4402",143,"construction",0,20
"4403",101,"construction",0,20
"4404",938,"hospital",0,9
"4405",463,"hospital",0,9
"4406",476,"hospital",0,9
"4407",64,"hospital",0,9
"4408",417,"hospital",0,9
"4409",282,"hospital",0,9
"4410",809,"hospital",0,9
"4411",963,"hospital",0,9
"4412",359,"hospital",0,9
"4413",699,"law",1,21
"4414",913,"law",1,21
"4415",360,"law",1,21
"4416",325,"law",1,21
"4417",638,"law",1,21
"4418",360,"law",1,21
"4419",692,"law",1,21
"4420",850,"law",1,21
"4421",401,"law",1,21
"4422",434,"law",1,21
"4423",337,"construction",0,19
"4424",568,"construction",0,19
"4425",10,"consultency",0,17
"4426",397,"consultency",0,17
"4427",768,"consultency",0,17
"4428",101,"consultency",0,17
"4429",419,"consultency",0,17
"4430",314,"construction",1,15
"4431",490,"construction",1,15
"4432",591,"consultency",1,19
"4433",435,"consultency",1,19
"4434",999,"consultency",1,19
"4435",839,"consultency",1,19
"4436",461,"consultency",1,19
"4437",616,"consultency",1,19
"4438",794,"consultency",1,19
"4439",716,"finance",1,6
"4440",858,"finance",1,6
"4441",971,"finance",1,6
"4442",676,"university",1,17
"4443",729,"university",1,17
"4444",731,"university",1,17
"4445",667,"university",1,17
"4446",814,"university",1,17
"4447",184,"university",1,17
"4448",619,"university",1,17
"4449",827,"university",1,17
"4450",552,"university",1,17
"4451",813,"finance",0,12
"4452",111,"finance",0,12
"4453",917,"law",0,18
"4454",845,"law",0,18
"4455",805,"university",1,17
"4456",982,"university",1,17
"4457",745,"university",1,17
"4458",91,"homemaker",1,4
"4459",967,"homemaker",1,4
"4460",584,"homemaker",1,4
"4461",41,"homemaker",1,4
"4462",807,"homemaker",1,4
"4463",211,"homemaker",1,4
"4464",166,"homemaker",1,4
"4465",48,"homemaker",1,4
"4466",531,"homemaker",1,4
"4467",859,"homemaker",1,4
"4468",93,"service",0,17
"4469",425,"service",0,17
"4470",856,"service",0,17
"4471",542,"service",0,17
"4472",736,"service",0,17
"4473",401,"service",0,17
"4474",581,"homemaker",1,16
"4475",469,"homemaker",1,16
"4476",635,"homemaker",1,16
"4477",237,"homemaker",1,16
"4478",388,"homemaker",1,16
"4479",722,"homemaker",1,16
"4480",747,"homemaker",1,16
"4481",918,"homemaker",1,16
"4482",651,"homemaker",1,16
"4483",684,"homemaker",1,16
"4484",800,"service",1,4
"4485",926,"service",1,4
"4486",283,"service",1,4
"4487",326,"service",1,4
"4488",600,"law",1,3
"4489",276,"law",1,3
"4490",790,"law",1,3
"4491",425,"law",1,3
"4492",160,"law",1,3
"4493",203,"law",1,3
"4494",830,"law",1,3
"4495",603,"law",1,3
"4496",558,"construction",0,21
"4497",580,"law",0,14
"4498",986,"homemaker",0,14
"4499",483,"homemaker",0,14
"4500",798,"university",0,5
"4501",554,"university",0,5
"4502",16,"university",0,5
"4503",912,"university",0,5
"4504",78,"law",1,12
"4505",472,"law",1,12
"4506",581,"law",1,12
"4507",470,"law",1,12
"4508",487,"law",1,12
"4509",706,"service",0,6
"4510",679,"service",0,6
"4511",643,"service",0,6
"4512",528,"service",0,6
"4513",289,"service",0,6
"4514",671,"service",0,6
"4515",391,"service",0,6
"4516",570,"service",0,6
"4517",312,"service",0,6
"4518",667,"service",0,6
"4519",918,"technology",0,3
"4520",888,"technology",0,3
"4521",277,"technology",0,3
"4522",386,"technology",0,3
"4523",136,"technology",0,3
"4524",902,"technology",0,3
"4525",915,"technology",0,3
"4526",181,"technology",0,3
"4527",595,"technology",0,3
"4528",960,"technology",0,3
"4529",627,"labor",1,6
"4530",14,"labor",1,6
"4531",326,"labor",1,6
"4532",419,"construction",1,9
"4533",263,"construction",1,9
"4534",83,"construction",1,9
"4535",612,"construction",1,9
"4536",313,"construction",1,9
"4537",622,"construction",1,9
"4538",400,"construction",1,9
"4539",924,"construction",1,9
"4540",369,"labor",0,20
"4541",199,"labor",0,20
"4542",386,"labor",0,20
"4543",794,"labor",0,20
"4544",558,"labor",0,20
"4545",182,"labor",0,20
"4546",851,"labor",0,20
"4547",854,"labor",0,20
"4548",125,"labor",0,20
"4549",276,"labor",0,20
"4550",989,"hospital",0,20
"4551",981,"hospital",0,20
"4552",858,"hospital",0,20
"4553",331,"hospital",0,20
"4554",355,"hospital",0,20
"4555",921,"hospital",0,20
"4556",144,"hospital",0,20
"4557",740,"hospital",0,20
"4558",687,"construction",0,10
"4559",973,"construction",0,10
"4560",613,"construction",0,10
"4561",788,"construction",0,10
"4562",56,"construction",0,10
"4563",26,"construction",0,10
"4564",309,"construction",0,10
"4565",783,"finance",1,15
"4566",280,"finance",1,15
"4567",124,"finance",1,15
"4568",469,"finance",1,7
"4569",436,"finance",1,7
"4570",725,"finance",1,7
"4571",282,"finance",1,7
"4572",74,"finance",1,7
"4573",216,"finance",1,7
"4574",404,"finance",1,7
"4575",552,"finance",1,7
"4576",776,"service",1,20
"4577",239,"homemaker",0,19
"4578",222,"homemaker",0,19
"4579",498,"homemaker",0,19
"4580",843,"homemaker",0,19
"4581",657,"homemaker",0,19
"4582",917,"homemaker",0,19
"4583",885,"construction",0,24
"4584",321,"construction",0,24
"4585",7,"construction",0,24
"4586",14,"service",0,14
"4587",227,"service",0,14
"4588",401,"service",0,14
"4589",981,"service",0,14
"4590",521,"service",0,14
"4591",444,"service",0,14
"4592",405,"service",0,14
"4593",160,"service",0,14
"4594",266,"service",0,14
"4595",435,"technology",0,21
"4596",838,"technology",1,7
"4597",267,"technology",1,7
"4598",476,"technology",1,7
"4599",476,"technology",1,7
"4600",81,"technology",1,7
"4601",808,"technology",1,7
"4602",687,"technology",1,7
"4603",269,"consultency",1,19
"4604",303,"consultency",1,19
"4605",681,"consultency",1,19
"4606",250,"consultency",1,19
"4607",341,"consultency",1,19
"4608",163,"consultency",1,19
"4609",738,"consultency",1,19
"4610",456,"consultency",1,19
"4611",929,"consultency",1,19
"4612",746,"construction",1,13
"4613",817,"construction",1,13
"4614",628,"construction",1,13
"4615",547,"labor",1,20
"4616",665,"labor",1,20
"4617",814,"labor",1,20
"4618",483,"consultency",0,19
"4619",907,"law",0,10
"4620",309,"law",0,10
"4621",563,"law",0,10
"4622",586,"law",0,10
"4623",723,"law",0,10
"4624",626,"service",0,9
"4625",968,"service",0,9
"4626",272,"service",0,9
"4627",817,"service",0,9
"4628",974,"service",0,9
"4629",568,"service",0,9
"4630",51,"finance",1,24
"4631",531,"homemaker",0,19
"4632",512,"homemaker",0,19
"4633",916,"homemaker",0,19
"4634",519,"homemaker",0,19
"4635",634,"homemaker",0,19
"4636",306,"homemaker",1,22
"4637",59,"homemaker",1,22
"4638",729,"homemaker",1,22
"4639",100,"homemaker",1,22
"4640",100,"homemaker",1,22
"4641",108,"homemaker",1,22
"4642",10,"technology",0,2
"4643",450,"technology",0,2
"4644",603,"technology",0,2
"4645",618,"technology",0,2
"4646",734,"technology",0,2
"4647",756,"technology",0,2
"4648",122,"law",1,7
"4649",204,"law",1,7
"4650",700,"law",1,7
"4651",762,"finance",0,5
"4652",603,"finance",0,5
"4653",423,"finance",0,5
"4654",952,"finance",0,5
"4655",999,"finance",0,5
"4656",805,"finance",0,5
"4657",257,"finance",0,5
"4658",135,"finance",0,5
"4659",488,"finance",0,5
"4660",317,"consultency",1,4
"4661",41,"consultency",1,4
"4662",69,"consultency",1,4
"4663",16,"construction",0,11
"4664",784,"construction",0,11
"4665",856,"construction",0,11
"4666",940,"university",0,13
"4667",78,"technology",0,20
"4668",941,"technology",0,20
"4669",783,"university",0,2
"4670",181,"university",0,2
"4671",398,"university",0,2
"4672",717,"university",0,2
"4673",331,"university",0,2
"4674",727,"university",0,2
"4675",470,"technology",1,24
"4676",194,"technology",1,24
"4677",976,"technology",1,24
"4678",561,"technology",1,24
"4679",634,"technology",1,24
"4680",96,"technology",1,24
"4681",642,"technology",1,24
"4682",135,"technology",1,24
"4683",437,"technology",1,24
"4684",281,"law",0,21
"4685",966,"technology",0,9
"4686",235,"technology",0,9
"4687",639,"technology",0,9
"4688",468,"technology",0,9
"4689",87,"technology",0,9
"4690",363,"technology",0,9
"4691",544,"technology",0,9
"4692",870,"labor",0,17
"4693",913,"labor",0,17
"4694",990,"labor",0,17
"4695",688,"labor",0,17
"4696",517,"labor",0,17
"4697",192,"labor",0,17
"4698",398,"labor",0,17
"4699",174,"homemaker",0,2
"4700",224,"homemaker",0,2
"4701",444,"homemaker",0,2
"4702",515,"homemaker",0,2
"4703",417,"homemaker",0,2
"4704",938,"homemaker",0,2
"4705",169,"homemaker",0,2
"4706",38,"homemaker",0,2
"4707",224,"hospital",1,24
"4708",231,"hospital",1,24
"4709",733,"hospital",1,24
"4710",495,"finance",1,23
"4711",367,"finance",1,23
"4712",573,"finance",1,23
"4713",923,"labor",1,8
"4714",698,"labor",1,8
"4715",852,"labor",1,8
"4716",164,"labor",1,8
"4717",288,"labor",1,8
"4718",322,"labor",1,8
"4719",635,"labor",1,8
"4720",238,"labor",1,8
"4721",95,"labor",1,23
"4722",375,"labor",1,23
"4723",233,"university",1,15
"4724",188,"university",1,15
"4725",227,"university",1,15
"4726",260,"university",1,15
"4727",138,"university",1,15
"4728",898,"university",1,15
"4729",232,"university",1,15
"4730",121,"university",1,15
"4731",752,"university",1,15
"4732",664,"university",1,15
"4733",350,"homemaker",0,16
"4734",518,"homemaker",0,16
"4735",61,"homemaker",0,16
"4736",260,"homemaker",0,16
"4737",99,"construction",1,23
"4738",954,"service",0,19
"4739",252,"service",0,19
"4740",164,"service",0,19
"4741",297,"service",0,19
"4742",54,"service",0,19
"4743",931,"service",0,19
"4744",342,"service",0,19
"4745",577,"service",0,19
"4746",465,"construction",1,20
"4747",797,"construction",1,20
"4748",570,"construction",1,20
"4749",582,"construction",1,20
"4750",587,"construction",1,20
"4751",662,"construction",1,20
"4752",70,"construction",1,20
"4753",487,"construction",1,20
"4754",320,"construction",1,20
"4755",379,"construction",1,20
"4756",469,"service",0,4
"4757",433,"service",0,4
"4758",984,"service",0,4
"4759",560,"service",0,4
"4760",909,"service",0,4
"4761",159,"service",0,4
"4762",654,"service",0,4
"4763",953,"service",0,4
"4764",462,"service",0,4
"4765",419,"technology",0,20
"4766",88,"technology",0,20
"4767",117,"technology",0,20
"4768",215,"technology",0,20
"4769",270,"technology",0,20
"4770",794,"technology",0,20
"4771",560,"technology",0,20
"4772",855,"technology",0,20
"4773",80,"university",0,8
"4774",1,"university",0,8
"4775",806,"university",0,8
"4776",796,"university",0,8
"4777",434,"university",0,8
"4778",97,"university",0,8
"4779",903,"homemaker",1,16
"4780",916,"homemaker",1,16
"4781",514,"homemaker",1,16
"4782",292,"homemaker",1,16
"4783",440,"homemaker",1,16
"4784",833,"law",0,1
"4785",844,"law",0,1
"4786",362,"technology",1,1
"4787",774,"technology",1,1
"4788",787,"technology",1,1
"4789",476,"technology",1,1
"4790",33,"technology",1,1
"4791",299,"technology",1,1
"4792",513,"technology",1,1
"4793",525,"technology",1,1
"4794",68,"technology",1,1
"4795",116,"labor",0,6
"4796",375,"labor",0,6
"4797",550,"labor",0,6
"4798",274,"labor",0,6
"4799",438,"labor",0,6
"4800",788,"labor",0,6
"4801",454,"service",1,23
"4802",925,"service",1,23
"4803",871,"service",1,23
"4804",27,"university",1,11
"4805",548,"university",1,11
"4806",902,"university",1,11
"4807",204,"university",1,11
"4808",663,"university",1,11
"4809",227,"university",1,11
"4810",787,"university",0,1
"4811",738,"university",0,1
"4812",635,"construction",0,3
"4813",583,"hospital",1,17
"4814",955,"hospital",1,17
"4815",798,"hospital",1,17
"4816",548,"hospital",1,17
"4817",538,"hospital",1,17
"4818",821,"hospital",1,17
"4819",391,"hospital",1,17
"4820",79,"hospital",1,17
"4821",325,"hospital",1,17
"4822",687,"finance",1,9
"4823",546,"finance",1,9
"4824",780,"finance",1,9
"4825",173,"finance",1,9
"4826",319,"finance",1,9
"4827",132,"labor",0,4
"4828",4,"labor",0,4
"4829",280,"labor",0,4
"4830",477,"labor",0,4
"4831",736,"labor",0,4
"4832",289,"labor",0,4
"4833",662,"labor",0,4
"4834",218,"labor",0,4
"4835",232,"labor",0,4
"4836",55,"labor",0,4
"4837",879,"finance",0,21
"4838",65,"finance",0,21
"4839",708,"finance",0,21
"4840",485,"law",0,11
"4841",815,"law",0,11
"4842",50,"law",0,11
"4843",170,"law",0,11
"4844",52,"law",0,11
"4845",36,"hospital",1,7
"4846",43,"hospital",1,7
"4847",748,"hospital",1,7
"4848",425,"technology",1,16
"4849",53,"technology",1,16
"4850",599,"technology",1,16
"4851",393,"construction",1,4
"4852",928,"construction",1,4
"4853",180,"construction",1,4
"4854",803,"construction",1,4
"4855",842,"construction",1,4
"4856",514,"construction",1,4
"4857",653,"construction",1,4
"4858",293,"service",1,5
"4859",77,"service",1,5
"4860",58,"hospital",0,12
"4861",311,"hospital",0,12
"4862",117,"hospital",0,12
"4863",141,"hospital",0,12
"4864",283,"hospital",0,12
"4865",691,"hospital",0,12
"4866",73,"hospital",0,12
"4867",402,"hospital",0,12
"4868",960,"hospital",0,12
"4869",236,"hospital",1,4
"4870",759,"hospital",1,4
"4871",288,"hospital",1,4
"4872",626,"hospital",1,4
"4873",409,"hospital",1,4
"4874",555,"hospital",0,3
"4875",142,"hospital",0,3
"4876",127,"hospital",0,3
"4877",853,"hospital",0,3
"4878",235,"hospital",0,3
"4879",182,"hospital",0,3
"4880",850,"hospital",0,3
"4881",87,"hospital",0,3
"4882",210,"finance",0,15
"4883",845,"law",0,8
"4884",358,"law",0,8
"4885",170,"law",0,8
"4886",213,"law",0,8
"4887",517,"law",0,8
"4888",832,"law",0,8
"4889",830,"law",0,8
"4890",531,"law",0,8
"4891",581,"consultency",0,23
"4892",242,"consultency",0,23
"4893",398,"consultency",0,23
"4894",614,"consultency",0,23
"4895",48,"consultency",0,23
"4896",484,"university",1,11
"4897",355,"university",1,11
"4898",772,"university",1,11
"4899",302,"homemaker",0,6
"4900",382,"university",1,22
"4901",700,"law",0,22
"4902",615,"law",0,22
"4903",343,"law",0,22
"4904",839,"law",0,22
"4905",888,"law",0,22
"4906",533,"law",0,22
"4907",287,"consultency",1,6
"4908",150,"consultency",1,6
"4909",605,"consultency",1,6
"4910",613,"consultency",1,6
"4911",323,"consultency",1,6
"4912",541,"consultency",1,6
"4913",599,"homemaker",1,21
"4914",824,"homemaker",1,21
"4915",208,"homemaker",1,21
"4916",565,"homemaker",1,21
"4917",210,"homemaker",1,21
"4918",783,"homemaker",1,21
"4919",535,"homemaker",1,21
"4920",983,"labor",0,6
"4921",726,"construction",0,5
"4922",841,"construction",0,5
"4923",866,"construction",0,5
"4924",778,"construction",0,5
"4925",411,"construction",0,5
"4926",865,"construction",0,5
"4927",634,"construction",0,24
"4928",225,"construction",0,24
"4929",956,"construction",0,24
"4930",488,"construction",0,24
"4931",460,"construction",0,24
"4932",95,"construction",0,24
"4933",291,"construction",0,24
"4934",249,"construction",0,24
"4935",630,"construction",0,24
"4936",294,"service",1,22
"4937",176,"consultency",0,17
"4938",332,"consultency",0,17
"4939",243,"consultency",0,17
"4940",378,"consultency",0,17
"4941",540,"consultency",0,17
"4942",378,"consultency",0,17
"4943",257,"consultency",0,17
"4944",652,"consultency",0,17
"4945",278,"consultency",0,17
"4946",123,"consultency",0,17
"4947",394,"hospital",1,21
"4948",869,"hospital",1,21
"4949",588,"hospital",1,21
"4950",204,"construction",0,19
"4951",255,"construction",0,19
"4952",851,"construction",0,19
"4953",606,"construction",0,19
"4954",29,"service",0,4
"4955",637,"service",0,4
"4956",916,"service",0,4
"4957",5,"university",1,4
"4958",55,"university",1,4
"4959",379,"university",1,4
"4960",136,"university",1,4
"4961",848,"university",1,4
"4962",565,"university",1,4
"4963",52,"university",1,4
"4964",532,"university",1,4
"4965",536,"university",1,4
"4966",150,"finance",1,13
"4967",698,"finance",1,13
"4968",553,"finance",1,13
"4969",474,"finance",1,13
"4970",143,"finance",1,13
"4971",889,"labor",0,3
"4972",151,"labor",0,3
"4973",820,"labor",0,3
"4974",865,"labor",0,3
"4975",970,"labor",0,3
"4976",116,"labor",0,3
"4977",802,"homemaker",1,7
"4978",364,"homemaker",1,7
"4979",545,"labor",0,1
"4980",742,"labor",0,1
"4981",41,"labor",0,1
"4982",179,"labor",0,1
"4983",718,"hospital",1,17
"4984",38,"hospital",1,17
"4985",78,"hospital",1,17
"4986",220,"hospital",1,17
"4987",129,"hospital",1,17
"4988",594,"hospital",1,17
"4989",762,"hospital",1,17
"4990",369,"hospital",1,17
"4991",245,"hospital",1,17
"4992",539,"law",1,21
"4993",337,"law",1,21
"4994",507,"law",1,21
"4995",629,"law",1,21
"4996",933,"law",1,21
"4997",487,"law",1,21
"4998",301,"law",1,21
"4999",236,"service",0,13
"5000",793,"service",0,13
"5001",41,"service",0,13
"5002",249,"homemaker",1,11
"5003",641,"homemaker",1,11
"5004",271,"homemaker",1,11
"5005",19,"homemaker",1,11
"5006",519,"homemaker",1,11
"5007",743,"homemaker",1,11
"5008",481,"homemaker",1,11
"5009",865,"homemaker",1,11
"5010",97,"service",1,23
