"","people_id","work_id"
"1543",5568,31
"1544",7311,2154
"1545",9708,3279
"1546",5149,3613
"1547",6627,480
"1548",5746,5093
"1549",2340,1777
"1550",7036,3566
"1551",559,1122
"1552",7594,855
"1553",268,2613
"1554",6450,3332
"1555",4939,4875
"1556",1322,534
"1557",9791,4347
"1558",866,4211
"1559",316,2971
"1560",531,78
"1561",8580,4322
"1562",8961,1640
"1563",6064,1679
"1564",8847,4367
"1565",8570,4572
"1566",2299,3311
"1567",7890,730
"1568",5386,4738
"1569",1698,727
"1570",9061,3556
"1571",1823,3626
"1572",1056,2131
"1573",6480,4305
"1574",9256,4392
"1575",4209,4956
"1576",7361,1279
"1577",2767,532
"1578",2181,3270
"1579",2518,5144
"1580",4462,4632
"1581",6370,5284
"1582",5337,2914
"1583",7308,2878
"1584",5190,3140
"1585",7671,3766
"1586",3657,1843
"1587",6850,5035
"1588",8873,4113
"1589",9213,5346
"1590",2374,3275
"1591",6195,5406
"1592",2909,4742
"1593",8617,3399
"1594",8614,1714
"1595",8280,3877
"1596",7394,1812
"1597",1833,1616
"1598",192,3287
"1599",7268,2266
"1600",5915,2620
"1601",6690,1057
"1602",2971,753
"1603",7489,3563
"1604",7386,5239
"1605",9001,1851
"1606",4422,626
"1607",7620,1423
"1608",521,2137
"1609",7020,2922
"1610",3875,4967
"1611",5840,483
"1612",2939,2612
"1613",9054,1133
"1614",8165,4631
"1615",4165,4032
"1616",5753,3731
"1617",1643,2106
"1618",2739,4405
"1619",8818,645
"1620",9346,4428
"1621",4551,2693
"1622",1439,5193
"1623",2877,454
"1624",9346,928
"1625",9541,4631
"1626",9972,2937
"1627",5297,2491
"1628",5536,1566
"1629",1958,689
"1630",3464,3496
"1631",7540,2819
"1632",2739,4375
"1633",1540,794
"1634",2779,5462
"1635",4224,2704
"1636",3591,4678
"1637",5421,960
"1638",2356,1616
"1639",707,5084
"1640",9258,268
"1641",2083,2572
"1642",4694,385
"1643",3915,1467
"1644",9916,3765
"1645",790,5223
"1646",9895,92
"1647",5317,4636
"1648",6934,664
"1649",9889,474
"1650",183,4403
"1651",2822,3698
"1652",8931,3102
"1653",6728,4807
"1654",7316,4785
"1655",1772,2773
"1656",9946,5218
"1657",3992,4575
"1658",4484,1521
"1659",7092,2313
"1660",4300,1057
"1661",4546,770
"1662",5546,5306
"1663",5540,3511
"1664",1134,1786
"1665",6196,2312
"1666",5091,2535
"1667",3124,1552
"1668",5794,218
"1669",9255,3866
"1670",6551,227
"1671",1732,2577
"1672",7636,2435
"1673",2204,3432
"1674",9742,2272
"1675",9247,2051
"1676",5102,3935
"1677",7662,3644
"1678",9579,3277
"1679",5857,1714
"1680",6389,3189
"1681",4645,463
"1682",803,2344
"1683",984,671
"1684",3507,594
"1685",2465,225
"1686",8974,198
"1687",6153,1101
"1688",5306,3971
"1689",2419,3180
"1690",6486,3358
"1691",907,2398
"1692",2649,3210
"1693",4457,1426
"1694",5841,473
"1695",1817,1206
"1696",6244,1390
"1697",9803,2973
"1698",353,1588
"1699",3577,2320
"1700",3651,3007
"1701",2107,2775
"1702",2447,5008
"1703",7642,3259
"1704",3762,3945
"1705",2547,3913
"1706",4806,3516
"1707",3035,1856
"1708",1430,886
"1709",1901,781
"1710",8203,3686
"1711",3953,3081
"1712",4886,3865
"1713",2361,788
"1714",2610,719
"1715",7599,3834
"1716",7230,4020
"1717",6994,5038
"1718",5549,4551
"1719",1816,4177
"1720",2093,289
"1721",5328,1765
"1722",4952,3728
"1723",9524,5091
"1724",5950,2198
"1725",3158,2048
"1726",2614,1953
"1727",7760,5418
"1728",4734,4658
"1729",5773,4847
"1730",2181,4670
"1731",7088,4650
"1732",5200,1613
"1733",2821,3219
"1734",2623,1353
"1735",4092,1482
"1736",33,5166
"1737",9335,3293
"1738",957,516
"1739",5495,4702
"1740",8533,4974
"1741",3399,2502
"1742",8594,2617
"1743",7882,1830
"1744",5649,975
"1745",956,4824
"1746",5151,4233
"1747",8306,627
"1748",1798,3983
"1749",8586,2403
"1750",5271,2990
"1751",8993,1952
"1752",2635,3540
"1753",772,1385
"1754",6454,609
"1755",8578,1726
"1756",5473,4565
"1757",8106,1992
"1758",8503,2295
"1759",2243,4710
"1760",2997,3595
"1761",6882,545
"1762",2285,2633
"1763",4669,3974
"1764",8992,1744
"1765",3970,1099
"1766",940,1534
"1767",9195,3683
"1768",87,1305
"1769",4672,1071
"1770",6111,3370
"1771",6647,4603
"1772",2398,1688
"1773",4815,3116
"1774",1069,5422
"1775",6921,2460
"1776",5036,4732
"1777",1478,5160
"1778",1592,993
"1779",4326,4908
"1780",3973,697
"1781",4858,2567
"1782",2270,5167
"1783",6743,2579
"1784",5031,5071
"1785",2711,4665
"1786",1416,1915
"1787",9165,272
"1788",1567,2282
"1789",9055,5267
"1790",4376,2551
"1791",8497,1375
"1792",3594,2461
"1793",7065,5137
"1794",4317,3413
"1795",8858,1600
"1796",1617,3443
"1797",2377,1181
"1798",3450,104
"1799",1608,2557
"1800",1198,529
"1801",4417,2587
"1802",8805,3615
"1803",6777,2008
"1804",2263,3133
"1805",7844,310
"1806",7460,1001
"1807",3127,3256
"1808",5979,2943
"1809",7675,4077
"1810",2441,3429
"1811",2831,3176
"1812",1054,269
"1813",3977,5187
"1814",233,394
"1815",4077,2107
"1816",1763,5368
"1817",549,2788
"1818",8182,1407
"1819",7087,4059
"1820",6174,3543
"1821",7619,2958
"1822",5311,2128
"1823",8435,1825
"1824",497,1053
"1825",1183,4004
"1826",1991,4516
"1827",1947,3842
"1828",3952,3864
"1829",6348,334
"1830",8564,5058
"1831",4175,687
"1832",4912,2665
"1833",7576,971
"1834",1108,1100
"1835",110,3086
"1836",3641,3424
"1837",1549,22
"1838",9220,4744
"1839",1968,4595
"1840",211,1165
"1841",3206,3360
"1842",6545,5050
"1843",7753,5032
"1844",3668,3800
"1845",8695,4684
"1846",2441,3561
"1847",5744,5003
"1848",9849,2500
"1849",1799,4403
"1850",7904,2558
"1851",744,1987
"1852",8065,3804
"1853",4899,333
"1854",2791,5038
"1855",9379,2318
"1856",4674,2793
"1857",6424,3512
"1858",6755,5361
"1859",4335,5115
"1860",6748,1939
"1861",6748,585
"1862",6947,3264
"1863",9564,3690
"1864",1265,5410
"1865",2833,5065
"1866",9844,1048
"1867",5618,34
"1868",3822,3544
"1869",33,1841
"1870",8574,901
"1871",1165,2049
"1872",3137,5265
"1873",5384,5
"1874",2178,2216
"1875",5344,2758
"1876",8862,1089
"1877",2291,3599
"1878",842,1180
"1879",5661,1892
"1880",3681,2092
"1881",7753,4775
"1882",8166,2286
"1883",1524,2490
"1884",1363,1566
"1885",424,3150
"1886",3257,2608
"1887",1028,193
"1888",2403,1096
"1889",4486,1411
"1890",8187,169
"1891",3659,2580
"1892",916,2440
"1893",1855,4556
"1894",4505,4283
"1895",1361,3338
"1896",2011,2761
"1897",2785,4553
"1898",9327,1214
"1899",6833,1299
"1900",5592,1990
"1901",7049,1500
"1902",8865,202
"1903",5490,1767
"1904",9051,3495
"1905",6851,3221
"1906",3115,4463
"1907",8527,5282
"1908",6351,695
"1909",1030,2059
"1910",5241,2064
"1911",9855,5413
"1912",5860,992
"1913",680,4231
"1914",8715,639
"1915",6573,924
"1916",3227,4890
"1917",8726,1821
"1918",4040,1495
"1919",5157,1429
"1920",8941,2192
"1921",326,443
"1922",9172,2796
"1923",9790,3242
"1924",3363,2892
"1925",1109,1453
"1926",7030,2708
"1927",6828,1178
"1928",1800,5086
"1929",1039,1206
"1930",4987,1112
"1931",9773,4175
"1932",2849,3677
"1933",8393,575
"1934",9032,2976
"1935",5481,238
"1936",2380,1759
"1937",7763,4953
"1938",7759,3368
"1939",8164,4055
"1940",2336,3318
"1941",1808,4877
"1942",3373,2772
"1943",8704,1557
"1944",4750,3013
"1945",585,5100
"1946",6927,5128
"1947",9735,3934
"1948",2396,4654
"1949",8080,3204
"1950",1897,3357
"1951",8393,1283
"1952",3668,3388
"1953",2524,2514
"1954",3261,996
"1955",3736,4257
"1956",9425,1406
"1957",3765,1994
"1958",3826,1531
"1959",2528,1300
"1960",1941,64
"1961",6161,5187
"1962",1819,414
"1963",7703,5172
"1964",66,57
"1965",7595,2657
"1966",2956,4256
"1967",5719,3257
"1968",1454,3975
"1969",1222,1553
"1970",5367,1504
"1971",3071,4663
"1972",7903,868
"1973",2437,2769
"1974",8991,568
"1975",3941,794
"1976",7539,1447
"1977",3758,3719
"1978",7639,565
"1979",3552,4794
"1980",4561,1785
"1981",390,4814
"1982",9656,3856
"1983",6092,4428
"1984",5705,72
"1985",3049,2670
"1986",9052,3237
"1987",6496,4077
"1988",4741,4426
"1989",5992,3497
"1990",7667,4409
"1991",3428,3444
"1992",8009,4816
"1993",176,1221
"1994",7629,1264
"1995",2236,5186
"1996",9086,1238
"1997",1742,5249
"1998",8079,660
"1999",1530,4643
"2000",3827,2385
"2001",5905,1809
"2002",2602,1064
"2003",503,2873
"2004",8276,1958
"2005",9966,3804
"2006",533,2990
"2007",2015,990
"2008",6524,5202
"2009",7878,4499
"2010",4279,3343
"2011",6618,5119
"2012",2467,3135
"2013",7225,2867
"2014",6661,2866
"2015",1135,433
"2016",5650,348
"2017",7326,3549
"2018",6451,4071
"2019",7415,3283
"2020",9377,163
"2021",6551,3108
"2022",2803,5013
"2023",7372,992
"2024",3159,3481
"2025",5161,843
"2026",1333,5223
"2027",9876,673
"2028",7323,2385
"2029",1494,4975
"2030",4567,3474
"2031",871,5060
"2032",3787,3023
"2033",1479,4362
"2034",9558,1649
"2035",3801,5407
"2036",6367,4280
"2037",3696,3795
"2038",7405,103
"2039",4516,1605
"2040",6437,2858
"2041",8439,3165
"2042",9145,3701
"2043",5247,5358
"2044",7744,547
"2045",1443,2798
"2046",5795,710
"2047",189,2615
"2048",8673,1153
"2049",9120,1177
"2050",7493,1164
"2051",6012,3879
"2052",1048,4335
"2053",3432,622
"2054",7925,1233
"2055",1208,5363
"2056",6868,3229
"2057",3313,4113
"2058",9732,1424
"2059",3008,3195
"2060",3961,3795
"2061",5773,518
"2062",3686,3550
"2063",3296,4886
"2064",3802,3295
"2065",1365,4024
"2066",1699,4934
"2067",49,3906
"2068",5347,4836
"2069",2767,5345
"2070",8874,4559
"2071",3698,847
"2072",393,3090
"2073",3967,594
"2074",3811,3779
"2075",3421,2281
"2076",9724,3922
"2077",193,648
"2078",221,1276
"2079",415,4624
"2080",5918,2899
"2081",5976,2511
"2082",336,1286
"2083",6958,4825
"2084",9599,1423
"2085",8366,2731
"2086",1335,1767
"2087",563,1504
"2088",2841,3685
"2089",8542,4508
"2090",4975,3737
"2091",3884,1915
"2092",3246,1710
"2093",1374,3211
"2094",138,4931
"2095",666,2930
"2096",1952,2746
"2097",4275,4030
"2098",1698,1250
"2099",7413,657
"2100",1155,4260
"2101",3154,5347
"2102",995,1874
"2103",2280,4166
"2104",76,5236
"2105",1301,5230
"2106",3852,2831
"2107",7355,450
"2108",7556,1454
"2109",2025,970
"2110",5433,771
"2111",4270,5427
"2112",935,3014
"2113",8390,4326
"2114",9689,4931
"2115",7432,2845
"2116",513,2472
"2117",8324,2012
"2118",4822,5346
"2119",9707,1648
"2120",8296,2160
"2121",5705,1904
"2122",5802,2505
"2123",26,237
"2124",6636,3558
"2125",1636,1914
"2126",832,298
"2127",6819,4877
"2128",4204,4465
"2129",8628,1921
"2130",2833,4490
"2131",433,1961
"2132",9957,2449
"2133",5910,1224
"2134",8636,1700
"2135",5047,262
"2136",5089,4116
"2137",7083,2887
"2138",6624,336
"2139",3040,1850
"2140",380,5417
"2141",4525,2643
"2142",7496,536
"2143",3608,5464
"2144",7780,2932
"2145",926,590
"2146",3227,3359
"2147",3285,1986
"2148",3159,1519
"2149",2157,209
"2150",7104,3568
"2151",5511,415
"2152",5103,3994
"2153",7065,683
"2154",9018,1763
"2155",5613,2330
"2156",1171,3931
"2157",5065,1597
"2158",6094,4030
"2159",4999,3238
"2160",435,3734
"2161",4991,462
"2162",4348,3376
"2163",8465,3805
"2164",3988,859
"2165",9955,2541
"2166",6879,3748
"2167",1952,3654
"2168",1069,261
"2169",5667,4513
"2170",1983,4686
"2171",5723,1848
"2172",5294,5023
"2173",3828,240
"2174",4874,4027
"2175",2715,2003
"2176",9445,3265
"2177",3233,4735
"2178",5796,4590
"2179",1037,1888
"2180",2612,2277
"2181",3689,5030
"2182",234,1420
"2183",1747,1797
"2184",7006,4354
"2185",8867,2369
"2186",5851,982
"2187",1047,4155
"2188",5352,4424
"2189",676,2253
"2190",2710,4657
"2191",8941,2140
"2192",4023,4974
"2193",945,4630
"2194",1553,54
"2195",5299,4914
"2196",635,2039
"2197",4351,3056
"2198",7961,5047
"2199",7676,2184
"2200",7897,2522
"2201",6476,1920
"2202",4347,559
"2203",9078,4183
"2204",2339,1655
"2205",6419,3554
"2206",6977,1147
"2207",5528,3246
"2208",2257,5274
"2209",3690,5215
"2210",1152,2570
"2211",544,2195
"2212",4490,5212
"2213",2233,3319
"2214",1866,5223
"2215",4142,5455
"2216",8643,1915
"2217",7794,657
"2218",8123,3942
"2219",4285,2505
"2220",7739,3907
"2221",812,4372
"2222",9428,2846
"2223",9239,4120
"2224",6745,3216
"2225",3534,2461
"2226",6827,2762
"2227",6643,18
"2228",1355,1460
"2229",6126,2649
"2230",3499,69
"2231",3255,1289
"2232",1178,3332
"2233",1432,4356
"2234",2381,5029
"2235",2853,4023
"2236",662,2036
"2237",7279,1068
"2238",6521,3204
"2239",4119,594
"2240",8677,3330
"2241",7993,1440
"2242",5746,515
"2243",7796,2922
"2244",1297,707
"2245",6649,131
"2246",7892,1035
"2247",4503,188
"2248",4159,3000
"2249",9674,4519
"2250",8843,2319
"2251",7984,3643
"2252",634,3045
"2253",7305,2753
"2254",9799,5383
"2255",517,1954
"2256",4698,41
"2257",9209,4450
"2258",859,1901
"2259",207,286
"2260",5621,4745
"2261",2861,2502
"2262",7656,3307
"2263",7479,2703
"2264",4824,4406
"2265",9765,1229
"2266",9551,1695
"2267",6937,3094
"2268",6185,3916
"2269",9327,4809
"2270",4331,5068
"2271",8152,4190
"2272",9086,5350
"2273",8525,4716
"2274",2718,499
"2275",3231,2926
"2276",394,5181
"2277",2842,485
"2278",5505,3236
"2279",5599,4503
"2280",8863,683
"2281",3705,2702
"2282",2805,3199
"2283",1249,2664
"2284",6527,570
"2285",795,5346
"2286",702,2879
"2287",1841,3039
"2288",5558,2248
"2289",8615,1608
"2290",3655,2468
"2291",3241,2105
"2292",3143,1726
"2293",4943,2933
"2294",9974,4594
"2295",6257,923
"2296",4051,1187
"2297",4255,4558
"2298",5848,1631
"2299",1352,4914
"2300",4293,4357
"2301",7084,3384
"2302",3071,5404
"2303",5991,402
"2304",3974,2689
"2305",7220,1330
"2306",560,4746
"2307",908,4995
"2308",3753,2389
"2309",4087,3874
"2310",4153,2445
"2311",5713,4016
"2312",307,4096
"2313",7404,1339
"2314",6555,3180
"2315",1806,353
"2316",8293,4357
"2317",667,483
"2318",3408,4811
"2319",1156,4246
"2320",7903,3750
"2321",5154,1000
"2322",8364,2561
"2323",1200,4310
"2324",547,1948
"2325",4681,4079
"2326",7942,1468
"2327",277,5272
"2328",8484,3940
"2329",3862,3692
"2330",2446,1592
"2331",9884,3215
"2332",8572,5041
"2333",9983,5158
"2334",6768,1304
"2335",777,2082
"2336",7450,627
"2337",3079,909
"2338",6957,4531
"2339",3799,4350
"2340",3570,5253
"2341",8492,984
"2342",4853,3120
"2343",2556,3775
"2344",1504,3693
"2345",4254,904
"2346",5902,3993
"2347",2631,5131
"2348",1298,4393
"2349",7911,2593
"2350",5555,1085
"2351",4687,5343
"2352",3983,3368
"2353",6365,2379
"2354",5488,2599
"2355",528,5086
"2356",6512,1917
"2357",3033,2619
"2358",2925,549
"2359",3709,97
"2360",8497,2158
"2361",4593,5008
"2362",3238,3827
"2363",1424,1618
"2364",6906,1652
"2365",75,1775
"2366",6428,5428
"2367",4719,2252
"2368",8414,3814
"2369",9155,1337
"2370",1482,3925
"2371",1755,2897
"2372",2881,2535
"2373",4643,566
"2374",7737,1879
"2375",471,465
"2376",1683,4566
"2377",5984,4912
"2378",9909,1538
"2379",1056,3863
"2380",3204,854
"2381",6104,2103
"2382",7930,4989
"2383",3547,4946
"2384",9855,280
"2385",2861,441
"2386",3967,2024
"2387",3387,761
"2388",822,4821
"2389",9681,287
"2390",1003,550
"2391",6589,74
"2392",9958,28
"2393",5951,1848
"2394",7160,532
"2395",4982,4072
"2396",8812,975
"2397",8476,1955
"2398",2642,2493
"2399",3862,3052
"2400",7154,1143
"2401",9717,1085
"2402",8560,4770
"2403",2556,2117
"2404",2889,4546
"2405",2119,4504
"2406",3852,3876
"2407",8019,5281
"2408",2986,3740
"2409",9597,701
"2410",2336,1945
"2411",99,3353
"2412",1217,5287
"2413",5657,1750
"2414",434,3218
"2415",4098,5082
"2416",9074,3833
"2417",942,2351
"2418",167,2947
"2419",9237,1593
"2420",1439,4555
"2421",1207,2019
"2422",2294,4158
"2423",4395,3224
"2424",9520,1395
"2425",416,368
"2426",9449,784
"2427",2309,4817
"2428",3813,250
"2429",9745,1801
"2430",2302,3364
"2431",3078,2837
"2432",5159,4939
"2433",978,4309
"2434",7487,1537
"2435",9523,1761
"2436",6909,1522
"2437",5582,5251
"2438",764,2759
"2439",1436,1229
"2440",6411,1724
"2441",717,514
"2442",6843,138
"2443",9908,4561
"2444",7650,2109
"2445",4601,5114
"2446",1330,3197
"2447",7707,2075
"2448",6261,598
"2449",5080,3080
"2450",4376,2512
"2451",3510,3664
"2452",8670,2115
"2453",2960,3913
"2454",9795,5391
"2455",933,2358
"2456",9871,2781
"2457",4086,5418
"2458",9274,2176
"2459",5840,3541
"2460",3439,3650
"2461",1172,288
"2462",4503,4869
"2463",8123,4412
"2464",4792,4464
"2465",4405,263
"2466",8678,1148
"2467",1036,4914
"2468",7208,148
"2469",8613,1176
"2470",1291,1745
"2471",1273,2510
"2472",5070,799
"2473",8996,3238
"2474",9027,2555
"2475",5087,1105
"2476",1350,4342
"2477",8308,2418
"2478",7468,5372
"2479",6686,282
"2480",3762,738
"2481",3145,4179
"2482",9857,4777
"2483",7166,795
"2484",957,5441
"2485",3971,5377
"2486",1017,2143
"2487",9549,1352
"2488",1626,5092
"2489",2153,2579
"2490",9401,1491
"2491",2962,380
"2492",978,746
"2493",129,4439
"2494",7335,54
"2495",4205,5023
"2496",3491,2115
"2497",8622,4298
"2498",5494,5407
"2499",221,3009
"2500",1686,2056
"2501",5981,1807
"2502",7048,2484
"2503",366,2550
"2504",9915,3615
"2505",9167,1948
"2506",8512,1976
"2507",196,2400
"2508",922,5290
"2509",6364,1131
"2510",7609,4305
"2511",2930,2879
"2512",7157,2811
"2513",39,5337
"2514",9652,1916
"2515",8737,871
"2516",5450,4769
"2517",9222,5284
"2518",3118,5368
"2519",2881,3730
"2520",7506,1437
"2521",8275,2513
"2522",5445,1742
"2523",6380,363
"2524",7072,452
"2525",5602,1283
"2526",9017,4732
"2527",5747,4202
"2528",4899,2129
"2529",3082,3541
"2530",6460,2130
"2531",8010,1494
"2532",5676,332
"2533",6044,2452
"2534",5356,4505
"2535",9283,2239
"2536",8306,317
"2537",6738,486
"2538",4639,425
"2539",6621,3056
"2540",1084,5198
"2541",5341,4039
"2542",792,327
"2543",2005,4533
"2544",8112,3642
"2545",9077,4318
"2546",5112,3135
"2547",4778,2961
"2548",9068,2399
"2549",8925,229
"2550",1967,3000
"2551",9878,3018
"2552",7408,484
"2553",5427,633
"2554",3571,2430
"2555",8242,4534
"2556",3066,4344
"2557",6326,1686
"2558",6262,5298
"2559",4670,843
"2560",1858,2379
"2561",4152,1475
"2562",4848,4913
"2563",9887,5111
"2564",4581,2690
"2565",9599,4573
"2566",8067,1315
"2567",3936,926
"2568",30,394
"2569",6795,3856
"2570",8311,1696
"2571",9269,4881
"2572",9784,800
"2573",9903,2786
"2574",7265,3883
"2575",5315,4107
"2576",9216,1195
"2577",498,2760
"2578",9962,3078
"2579",3943,4795
"2580",5538,33
"2581",4867,3958
"2582",5542,4928
"2583",3686,946
"2584",5866,4290
"2585",2832,1822
"2586",9971,1480
"2587",4073,4546
"2588",7012,989
"2589",6299,3305
"2590",9759,65
"2591",3083,3608
"2592",1631,1026
"2593",882,858
"2594",3347,4688
"2595",62,384
"2596",920,3709
"2597",4554,3898
"2598",1410,3365
"2599",5645,4793
"2600",8693,649
"2601",4869,3159
"2602",723,4828
"2603",6795,3436
"2604",1964,726
"2605",5608,1137
"2606",5744,3295
"2607",2758,4002
"2608",2699,152
"2609",5282,1593
"2610",6997,30
"2611",5322,3028
"2612",1189,4417
"2613",6610,2580
"2614",5167,273
"2615",4791,3788
"2616",2125,4599
"2617",4796,2826
"2618",7469,3600
"2619",2177,5003
"2620",4298,1825
"2621",5855,4849
"2622",3437,4449
"2623",2619,4328
"2624",6161,1556
"2625",3053,1097
"2626",3348,4313
"2627",4270,4630
"2628",847,4871
"2629",1925,2238
"2630",2652,5155
"2631",5764,990
"2632",6641,1910
"2633",5958,84
"2634",6998,2322
"2635",5808,4246
"2636",2555,4400
"2637",1087,3975
"2638",1131,3345
"2639",6132,399
"2640",9191,2596
"2641",5481,5343
"2642",435,4426
"2643",7736,921
"2644",9645,605
"2645",7331,2137
"2646",4696,5051
"2647",6606,2575
"2648",987,1231
"2649",4509,2165
"2650",300,2281
"2651",8169,2812
"2652",1852,1637
"2653",5822,1245
"2654",945,295
"2655",3676,3947
"2656",47,780
"2657",6411,5271
"2658",3271,4326
"2659",6885,1204
"2660",7846,3692
"2661",8165,1800
"2662",2292,4455
"2663",7841,3085
"2664",9200,1410
"2665",9088,1267
"2666",4144,2052
"2667",9384,3623
"2668",6015,1393
"2669",5423,2931
"2670",4702,2592
"2671",117,4876
"2672",4679,1853
"2673",992,3477
"2674",4039,811
"2675",5108,109
"2676",5486,3223
"2677",1676,5404
"2678",8133,3529
"2679",2557,4912
"2680",140,4795
"2681",1287,4557
"2682",2095,1844
"2683",7439,1955
"2684",7668,361
"2685",1092,4013
"2686",7272,2599
"2687",4269,5456
"2688",4017,3981
"2689",1373,4138
"2690",7187,712
"2691",646,1223
"2692",5628,1278
"2693",7925,27
"2694",1768,5355
"2695",6635,2691
"2696",6675,3928
"2697",7286,4870
"2698",7056,2716
"2699",6271,3944
"2700",1257,5364
"2701",8424,5451
"2702",9496,3348
"2703",6654,158
"2704",1817,4974
"2705",1523,1435
"2706",8449,4618
"2707",8981,3740
"2708",1715,2729
"2709",5949,1190
"2710",2995,870
"2711",302,521
"2712",4274,2767
"2713",2145,4907
"2714",5319,4003
"2715",9358,324
"2716",8291,369
"2717",2299,3189
"2718",3045,2320
"2719",5037,2429
"2720",4719,5214
"2721",6897,352
"2722",598,5099
"2723",7387,698
"2724",9615,4385
"2725",4905,4845
"2726",8898,3082
"2727",1106,868
"2728",433,1861
"2729",2695,1430
"2730",486,464
"2731",8357,4440
"2732",4377,125
"2733",3139,3713
"2734",9258,3129
"2735",2193,1388
"2736",6613,162
"2737",4787,2204
"2738",9029,4911
"2739",2126,38
"2740",8351,4279
"2741",8488,2810
"2742",9062,3634
"2743",3059,2162
"2744",4381,1510
"2745",3537,2317
"2746",2862,1772
"2747",4204,2674
"2748",9447,3371
"2749",4342,4076
"2750",2725,3546
"2751",1088,4832
"2752",79,1354
"2753",2353,2438
"2754",7706,2947
"2755",7974,1151
"2756",7911,630
"2757",5041,4111
"2758",3987,3158
"2759",1641,4760
"2760",7204,2407
"2761",5904,4052
"2762",9495,1934
